Zip,Street,Region,Price,Bedrooms,Bathrooms,Floorspace,Pet_friendly,Furnished,lat,lng,crime_percentage,restaurant_num,restaurant_star,trans_time_driv,trans_time_walk,trans_time_bike
15232,631 S Negley Ave #3,"Shadyside, Pittsburgh, PA",1500,2,1,1300.0,N,N,40.453925,-79.931764,0.033552,119,3.810924369747899,5.0,26.5,8.0
15232,700 Ivy St #2,"Shadyside, Pittsburgh, PA",1100,1,1,,Y,N,40.452849799999996,-79.93301559999998,0.033552,147,3.812925170068027,6.0,24.0,8.5
15232,727 Bellefonte St #REAR,"Shadyside, Pittsburgh, PA",1395,2,1,900.0,Y,N,40.4518773,-79.9340137,0.033552,139,3.776978417266187,6.5,21.0,7.5
15232,661 College St #1,"Shadyside, Pittsburgh, PA",1000,1,1,,Y,N,40.455668599999996,-79.92808769999998,0.033552,52,4.038461538461538,6.0,31.0,9.5
15232,203 Lehigh Ave #2,"Shadyside, Pittsburgh, PA",975,1,1,,Y,N,40.458438,-79.92596,0.033552,21,4.309523809523809,9.0,33.5,10.5
15232,707 College Ave #1,"Shadyside, Pittsburgh, PA",1850,1,1,,N,N,40.454802,-79.927418,0.033552,40,4.0625,6.5,30.0,10.0
15232,5511 Baum Blvd #7,"Friendship, Pittsburgh, PA",1500,1,1,,Y,N,40.457844,-79.93639,0.033552,32,3.203125,8.0,28.5,10.0
15232,700 Ivy St #4,"Shadyside, Pittsburgh, PA",1500,2,1,,Y,N,40.452849799999996,-79.93301559999998,0.033552,147,3.812925170068027,6.0,24.0,8.5
15232,5747 Kentucky Ave #1,"Shadyside, Pittsburgh, PA",1800,2,1.5,1800.0,N,N,40.451220899999996,-79.928535,0.033552,7,3.5,5.0,23.0,9.5
15232,707 Filbert St,"Shadyside, Shadyside, PA",1950,2,1.5,,N,N,40.452535499999996,-79.9333353,0.033552,149,3.785234899328859,7.0,22.5,7.5
15232,"4 bed, 1395 sqft","Shadyside, Pittsburgh, PA",Contact For Price,4,2,,N,N,40.451096,-79.9332613,0.033552,145,3.779310344827586,798.0,3769.0,1375.0
15232,803 S Negley Ave #1,"Shadyside, Pittsburgh, PA",1500,3,1,1600.0,N,N,40.451949799999994,-79.9306532,0.033552,78,3.8525641025641026,4.5,23.0,9.0
15232,608 Filbert St #3,"Shadyside, Pittsburgh, PA",1000,2,1,700.0,Y,N,40.4528429,-79.9339809,0.033552,144,3.763888888888889,6.5,24.0,7.5
15232,631 College Ave #1,"Shadyside, Pittsburgh, PA",1010,2,1,,N,N,40.4561167,-79.9283653,0.033552,53,4.037735849056604,6.5,30.5,9.5
15232,803 S Negley Ave,"Shadyside, Pittsburgh, PA",1450,3,1,1800.0,N,N,40.451949799999994,-79.9306532,0.033552,78,3.8525641025641026,4.5,23.0,9.0
15232,5917 Walnut St #256,"Shadyside, Pittsburgh, PA",850,1,1,,N,N,40.4539417,-79.92660009999999,0.033552,30,3.9833333333333334,5.5,28.5,10.0
15232,767 College Ave,"Shadyside, Shadyside, PA",925,1,1,,N,N,40.453962,-79.92695599999998,0.033552,38,4.065789473684211,6.0,28.5,10.0
15232,5400 Howe St #4,"Shadyside, Pittsburgh, PA",900,Studio,1,600.0,N,N,40.44976320000001,-79.9348074,0.033552,121,3.8264462809917354,5.0,17.5,7.5
15232,803 S Negley Ave #6,"Shadyside, Pittsburgh, PA",533,,,,N,Y,40.451949799999994,-79.9306532,0.033552,78,3.8525641025641026,4.5,23.0,9.0
15232,912 Maryland Ave #4A,"Shadyside, Pittsburgh, PA",1100,2,1,,N,N,40.4514753,-79.92826120000001,0.033552,9,3.5555555555555554,5.0,24.0,10.0
15232,440 S Graham St #3,"Bloomfield, Pittsburgh, PA",950,2,1,,N,N,40.4581727,-79.93726699999998,0.033552,31,3.2096774193548385,8.0,29.0,10.5
15232,5735 Ellsworth Ave,"Shadyside, Pittsburgh, PA",750,1,1,,Y,N,40.455659499999996,-79.93156390000001,0.033552,113,3.8451327433628317,7.0,26.5,8.0
15232,307 S Graham St #1,"Friendship, Pittsburgh, PA",1800,4,1,1800.0,Y,N,40.4615652,-79.9360811,0.033552,13,3.4615384615384617,9.0,33.0,11.5
15232,5738 Howe St #2,"Shadyside, Pittsburgh, PA",1325,2,1,2600.0,Y,N,40.45141160000001,-79.9289926,0.033552,23,3.6739130434782608,5.0,23.5,10.0
15232,5124 5th Ave #2,"Squirrel Hill North, Pittsburgh, PA",995,,,,N,Y,40.4475205,-79.9373712,0.033552,30,3.7666666666666666,3.5,12.0,3.0
15232,5700 5th Ave #C31,"Squirrel Hill North, Pittsburgh, PA",795,1,1,750.0,Y,N,40.4496911,-79.9292092,0.033552,6,3.8333333333333335,4.0,20.0,5.5
15232,632 Summerlea St #1,"Shadyside, Pittsburgh, PA",1095,2,1,875.0,N,N,40.45407,-79.931422,0.033552,115,3.8391304347826085,6.0,27.5,9.0
15232,5977 Alder St #4,"Shadyside, Pittsburgh, PA",1095,2,1,,N,N,40.4573309,-79.92582089999998,0.033552,21,4.309523809523809,7.5,34.5,10.0
15232,5822 Holden St #3,"Shadyside, Shadyside, PA",845,1,1,,N,N,40.4548869,-79.9291152,0.033552,71,3.943661971830986,6.5,30.0,9.0
15232,5517 Claybourne St #2,"Shadyside, Pittsburgh, PA",1350,2,1,1000.0,N,N,40.45599740000001,-79.9354113,0.033552,82,3.6463414634146343,7.0,27.0,9.5
15232,5700 5th Ave #A24,"Squirrel Hill North, Pittsburgh, PA",895,1,1,775.0,Y,N,40.4496911,-79.9292092,0.033552,6,3.8333333333333335,4.0,20.0,5.5
15232,237 Lehigh Ave #2,"Shadyside, Pittsburgh, PA",1250,2,1,,N,N,40.4576561,-79.9260302,0.033552,21,4.309523809523809,9.0,33.5,10.5
15232,5731 Ellsworth Ave #S1,"Shadyside, Pittsburgh, PA",1030,1,1,620.0,Y,N,40.4555396,-79.93172729999998,0.033552,117,3.8205128205128207,7.0,26.5,8.0
15232,5700 5th Ave #A32,"Squirrel Hill North, Pittsburgh, PA",800,1,1,,Y,N,40.4496911,-79.9292092,0.033552,6,3.8333333333333335,4.0,20.0,5.5
15232,5551 Centre Ave #112,"Friendship, Pittsburgh, PA",980,1,1,470.0,N,N,40.4573126,-79.9345663,0.033552,17,3.2941176470588234,7.5,29.5,9.5
15232,The Bentley,"Shadyside, Pittsburgh, PA",1299,2,1,,Y,N,40.4529544,-79.9222429,0.033552,2,3.0,5.0,28.0,7.5
15232,Walnut on Howe Townhomes,"Shadyside, Pittsburgh, PA",Contact For Price,4,2.5,,Y,N,40.450956,-79.93355,0.033552,143,3.7867132867132867,6.5,20.0,7.5
15232,S. Negley Avenue,"Shadyside, Pittsburgh, PA",Contact For Price,1-2,1,,Y,N,40.4534148,-79.93176059999998,0.033552,120,3.8125,5.0,26.0,8.0
15232,5729 Holden St #2,"Shadyside, Pittsburgh, PA",1800,3,2,1850.0,N,N,40.4545315,-79.93117109999999,0.033552,111,3.8063063063063063,6.0,28.0,9.0
15232,Thames Manor Apartments,"Shadyside, Pittsburgh, PA",790 - 990,Studio-1,1,,Y,N,40.455064799999995,-79.93255909999998,0.033552,145,3.8241379310344827,6.5,25.5,7.5
15232,5729 Holden St #3,"Shadyside, Pittsburgh, PA",1800,3,2,1800.0,N,N,40.4545315,-79.93117109999999,0.033552,111,3.8063063063063063,6.0,28.0,9.0
15232,337 Spahr St #1,"Shadyside, Pittsburgh, PA",1395,2,1,1000.0,N,N,40.4561448,-79.92745,0.033552,41,4.073170731707317,7.0,32.0,10.0
15232,5506 5th Avenue,"Squirrel Hill North, Pittsburgh, PA",1425 - 1750,2-3,1,,N,N,40.448707299999995,-79.9319359,0.033552,84,3.761904761904762,4.5,18.0,4.5
15232,724 Maryland Ave,"Shadyside, Pittsburgh, PA",4200,4,2,2500.0,N,Y,40.4532064,-79.9293718,0.033552,70,3.9214285714285713,5.5,27.0,9.5
15232,5746 Howe St #2,"Shadyside, Pittsburgh, PA",1890,3,2,1800.0,Y,N,40.45152,-79.92872299999998,0.033552,21,3.642857142857143,5.0,24.0,10.0
15232,717 Copeland St,"Shadyside, Pittsburgh, PA",2900,4,3,1650.0,N,N,40.4516336,-79.9348381,0.033552,130,3.7807692307692307,6.5,20.0,8.0
15232,302 S Negley Ave #6,"Friendship, Pittsburgh, PA",1095,1,1,,Y,N,40.4604684,-79.9327804,0.033552,27,3.7222222222222223,9.0,34.0,11.0
15232,5741 Elmer St,"Shadyside, Pittsburgh, PA",1920,3,2,,N,N,40.4539751,-79.9304494,0.033552,88,3.7954545454545454,6.0,27.5,9.0
15232,5531 Howe St #1,"Shadyside, Pittsburgh, PA",1500,2,1,1100.0,N,N,40.450909,-79.932019,0.033552,105,3.7523809523809524,6.5,20.5,8.5
15232,5614 Walnut St,"Shadyside, Pittsburgh, PA",1100,1,1,,N,N,40.4517583,-79.93146109999998,0.033552,100,3.795,5.0,22.5,8.0
15232,5523 Ellsworth Ave #3C,"Shadyside, Pittsburgh, PA",1800,2,2,1045.0,Y,N,40.45389249999999,-79.9350537,0.033552,135,3.7,5.5,22.0,6.5
15232,Elmer Street Apartments,"Shadyside, Pittsburgh, PA",2203 - 2868,3,2.5,,Y,N,40.4560327,-79.9295942,0.033552,73,3.952054794520548,8.0,29.0,9.5
15232,6111 5th Ave #401,"Shadyside, Pittsburgh, PA",3155,2,2.5,,Y,N,40.4527635,-79.9227142,0.033552,1,3.0,5.0,28.0,12.0
15232,5730 Ellsworth Ave,"Shadyside, Pittsburgh, PA",2350,2,2.5,1320.0,N,N,40.45536729999999,-79.93120649999999,0.033552,111,3.810810810810811,7.0,26.5,8.0
15232,5537 5th Ave #2,"Shadyside, Pittsburgh, PA",1900,1,1,,N,Y,40.4496094,-79.93124069999998,0.033552,66,3.7954545454545454,4.0,19.0,5.0
15232,5537 5th Ave #6,"Shadyside, Pittsburgh, PA",1900,1,1,,N,Y,40.4496094,-79.93124069999998,0.033552,66,3.7954545454545454,4.0,19.0,5.0
15232,5537 5th Ave #3,"Shadyside, Pittsburgh, PA",1300,1,1,,N,Y,40.4496094,-79.93124069999998,0.033552,66,3.7954545454545454,4.0,19.0,5.0
15232,5537 5th Ave #5,"Shadyside, Pittsburgh, PA",1900,1,1,,N,Y,40.4496094,-79.93124069999998,0.033552,66,3.7954545454545454,4.0,19.0,5.0
15232,641 Maryland Ave #2,"Shadyside, Pittsburgh, PA",1295,1,1,700.0,Y,N,40.4551951,-79.92994770000001,0.033552,83,3.963855421686747,6.5,28.5,9.0
15232,5523 Ellsworth Ave #5C,"Shadyside, Shadyside, PA",1500,2,2,,N,N,40.45389249999999,-79.9350537,0.033552,135,3.7,5.5,22.0,6.5
15232,5746 Howe St,"Shadyside, Pittsburgh, PA",1995,3,2,,Y,N,40.45152,-79.92872299999998,0.033552,21,3.642857142857143,5.0,24.0,10.0
15232,730 S Negley Ave #42,"Shadyside, Pittsburgh, PA",1350,1,1,558.0,N,N,40.452365500000006,-79.931349,0.033552,112,3.830357142857143,5.0,24.0,8.5
15232,6111 5th Ave #301,"Shadyside, Pittsburgh, PA",3300,2,2.5,2800.0,Y,N,40.4527635,-79.9227142,0.033552,1,3.0,5.0,28.0,12.0
15232,705 Copeland St #2,"Shadyside, Shadyside, PA",4000,2,2.5,,Y,N,40.4519606,-79.9352202,0.033552,128,3.72265625,7.0,20.5,8.0
15232,5525 Ellsworth Ave #13,"Shadyside, Pittsburgh, PA",840,Studio,1,410.0,Y,N,40.4539633,-79.9347566,0.033552,135,3.740740740740741,5.5,22.5,6.5
15232,5537 5th Ave #7,"Shadyside, Pittsburgh, PA",1400,Studio,1,,N,Y,40.4496094,-79.93124069999998,0.033552,66,3.7954545454545454,4.0,19.0,5.0
15232,5934 Elwood St #PENTHOUSE,"Shadyside, Pittsburgh, PA",2745,2,2.5,,N,N,40.4544562,-79.92598180000002,0.033552,21,4.309523809523809,6.5,31.0,10.5
